Exposure_dose_ug_per_ml_log,Surface_area_m2g_log,Formation_enthalpy_eV,Exposure_time_hr,Hydro_size_nm_log,Toxicity
1.791759469228055,3.414442608412176,-8.91,48.0,5.472270673671475,0
2.3978952727983707,3.414442608412176,-8.91,48.0,5.472270673671475,0
3.258096538021482,3.414442608412176,-8.91,48.0,5.472270673671475,1
4.330733340286331,3.414442608412176,-8.91,48.0,5.472270673671475,1
4.61512051684126,3.414442608412176,-8.91,48.0,5.472270673671475,1
5.5254529391317835,3.414442608412176,-8.91,48.0,5.472270673671475,1
0.6931471805599453,3.414442608412176,-8.91,72.0,5.472270673671475,0
1.791759469228055,3.414442608412176,-8.91,72.0,5.472270673671475,0
2.3978952727983707,3.414442608412176,-8.91,72.0,5.472270673671475,0
3.258096538021482,3.414442608412176,-8.91,72.0,5.472270673671475,1
4.330733340286331,3.414442608412176,-8.91,72.0,5.472270673671475,1
4.61512051684126,3.414442608412176,-8.91,72.0,5.472270673671475,1
5.5254529391317835,3.414442608412176,-8.91,72.0,5.472270673671475,1
0.6931471805599453,3.456316680883235,-8.91,24.0,5.389071729816501,0
1.791759469228055,3.456316680883235,-8.91,24.0,5.389071729816501,0
2.3978952727983707,3.456316680883235,-8.91,24.0,5.389071729816501,0
3.258096538021482,3.456316680883235,-8.91,24.0,5.389071729816501,0
4.330733340286331,3.456316680883235,-8.91,24.0,5.389071729816501,0
4.61512051684126,3.456316680883235,-8.91,24.0,5.389071729816501,0
5.5254529391317835,3.456316680883235,-8.91,24.0,5.389071729816501,1
0.6931471805599453,3.456316680883235,-8.91,48.0,5.389071729816501,0
1.791759469228055,3.456316680883235,-8.91,48.0,5.389071729816501,0
2.3978952727983707,3.456316680883235,-8.91,48.0,5.389071729816501,0
3.258096538021482,3.456316680883235,-8.91,48.0,5.389071729816501,0
4.330733340286331,3.456316680883235,-8.91,48.0,5.389071729816501,1
4.61512051684126,3.456316680883235,-8.91,48.0,5.389071729816501,1
5.5254529391317835,3.456316680883235,-8.91,48.0,5.389071729816501,1
0.6931471805599453,3.456316680883235,-8.91,72.0,5.389071729816501,0
1.791759469228055,3.456316680883235,-8.91,72.0,5.389071729816501,0
2.3978952727983707,3.456316680883235,-8.91,72.0,5.389071729816501,0
3.258096538021482,3.456316680883235,-8.91,72.0,5.389071729816501,1
4.330733340286331,3.456316680883235,-8.91,72.0,5.389071729816501,1
4.61512051684126,3.456316680883235,-8.91,72.0,5.389071729816501,1
5.5254529391317835,3.456316680883235,-8.91,72.0,5.389071729816501,1
2.1400661634962708,3.4011973816621555,-1.609,24.0,5.262690188904886,0
2.772588722239781,3.4011973816621555,-1.609,24.0,5.262690188904886,0
3.258096538021482,3.4011973816621555,-1.609,24.0,5.262690188904886,0
3.9318256327243257,3.4011973816621555,-1.609,24.0,5.262690188904886,0
4.61512051684126,3.4011973816621555,-1.609,24.0,5.262690188904886,0
5.017279836814924,3.4011973816621555,-1.609,24.0,5.262690188904886,0
5.303304908059076,3.4011973816621555,-1.609,24.0,5.262690188904886,1
5.707110264748875,3.4011973816621555,-1.609,24.0,5.262690188904886,1
1.3862943611198906,3.8958936234982624,-3.608,24.0,5.6937321388027,0
1.791759469228055,3.8958936234982624,-3.608,24.0,5.6937321388027,0
2.5649493574615367,3.8958936234982624,-3.608,24.0,5.6937321388027,0
3.258096538021482,3.8958936234982624,-3.608,24.0,5.6937321388027,0
3.9318256327243257,3.8958936234982624,-3.608,24.0,5.6937321388027,0
4.2626798770413155,3.8958936234982624,-3.608,24.0,5.6937321388027,0
4.394449154672439,3.8958936234982624,-3.608,24.0,5.6937321388027,0
4.61512051684126,3.8958936234982624,-3.608,24.0,5.6937321388027,1
2.1400661634962708,3.349904087274605,-9.779,24.0,6.249975242259483,0
2.772588722239781,3.349904087274605,-9.779,24.0,6.249975242259483,0
3.258096538021482,3.349904087274605,-9.779,24.0,6.249975242259483,0
3.9318256327243257,3.349904087274605,-9.779,24.0,6.249975242259483,0
4.61512051684126,3.349904087274605,-9.779,24.0,6.249975242259483,0
5.303304908059076,3.349904087274605,-9.779,24.0,6.249975242259483,0
5.707110264748875,3.349904087274605,-9.779,24.0,6.249975242259483,0
5.993961427306569,3.349904087274605,-9.779,24.0,6.249975242259483,0
0.0,5.123963979403259,-9.779,72.0,3.713572066704308,0
0.20701416938432615,5.123963979403259,-9.779,72.0,3.713572066704308,0
0.3852624007906449,5.123963979403259,-9.779,72.0,3.713572066704308,0
0.6626879730752367,5.123963979403259,-9.779,72.0,3.713572066704308,0
1.0577902941478545,5.123963979403259,-9.779,72.0,3.713572066704308,0
1.55814461804655,5.123963979403259,-9.779,72.0,3.713572066704308,0
2.1400661634962708,5.123963979403259,-9.779,72.0,3.713572066704308,0
2.772588722239781,5.123963979403259,-9.779,72.0,3.713572066704308,0
3.4339872044851463,5.123963979403259,-9.779,72.0,3.713572066704308,0
0.0,3.044522437723423,-3.608,72.0,6.2166061010848646,0
0.20701416938432615,3.044522437723423,-3.608,72.0,6.2166061010848646,0
0.3852624007906449,3.044522437723423,-3.608,72.0,6.2166061010848646,0
0.6626879730752367,3.044522437723423,-3.608,72.0,6.2166061010848646,0
1.0577902941478545,3.044522437723423,-3.608,72.0,6.2166061010848646,0
1.55814461804655,3.044522437723423,-3.608,72.0,6.2166061010848646,0
2.1400661634962708,3.044522437723423,-3.608,72.0,6.2166061010848646,0
2.772588722239781,3.044522437723423,-3.608,72.0,6.2166061010848646,1
3.4339872044851463,3.044522437723423,-3.608,72.0,6.2166061010848646,1
0.0,3.7612001156935624,-1.609,72.0,6.2166061010848646,0
0.20701416938432615,3.7612001156935624,-1.609,72.0,6.2166061010848646,0
0.3852624007906449,3.7612001156935624,-1.609,72.0,6.2166061010848646,0
0.6626879730752367,3.7612001156935624,-1.609,72.0,6.2166061010848646,0
1.0577902941478545,3.7612001156935624,-1.609,72.0,6.2166061010848646,0
1.55814461804655,3.7612001156935624,-1.609,72.0,6.2166061010848646,0
2.1400661634962708,3.7612001156935624,-1.609,72.0,6.2166061010848646,0
2.772588722239781,3.7612001156935624,-1.609,72.0,6.2166061010848646,1
3.4339872044851463,3.7612001156935624,-1.609,72.0,6.2166061010848646,1
0.0,3.2983891616804732,-3.608,6.0,5.0651234793803255,0
2.6026896854443837,3.2983891616804732,-3.608,6.0,5.0651234793803255,0
3.258096538021482,3.2983891616804732,-3.608,6.0,5.0651234793803255,0
3.9318256327243257,3.2983891616804732,-3.608,6.0,5.0651234793803255,0
4.61512051684126,3.2983891616804732,-3.608,6.0,5.0651234793803255,0
5.303304908059076,3.2983891616804732,-3.608,6.0,5.0651234793803255,0
0.0,3.2983891616804732,-3.608,12.0,5.0651234793803255,0
2.6026896854443837,3.2983891616804732,-3.608,12.0,5.0651234793803255,0
3.258096538021482,3.2983891616804732,-3.608,12.0,5.0651234793803255,0
3.9318256327243257,3.2983891616804732,-3.608,12.0,5.0651234793803255,0
4.61512051684126,3.2983891616804732,-3.608,12.0,5.0651234793803255,0
5.303304908059076,3.2983891616804732,-3.608,12.0,5.0651234793803255,0
0.0,3.2983891616804732,-3.608,24.0,5.0651234793803255,0
2.6026896854443837,3.2983891616804732,-3.608,24.0,5.0651234793803255,0
3.258096538021482,3.2983891616804732,-3.608,24.0,5.0651234793803255,0
3.9318256327243257,3.2983891616804732,-3.608,24.0,5.0651234793803255,0
4.61512051684126,3.2983891616804732,-3.608,24.0,5.0651234793803255,1
5.303304908059076,3.2983891616804732,-3.608,24.0,5.0651234793803255,1
0.0,3.2983891616804732,-3.608,48.0,5.0651234793803255,0
2.6026896854443837,3.2983891616804732,-3.608,48.0,5.0651234793803255,0
3.258096538021482,3.2983891616804732,-3.608,48.0,5.0651234793803255,0
3.9318256327243257,3.2983891616804732,-3.608,48.0,5.0651234793803255,1
4.61512051684126,3.2983891616804732,-3.608,48.0,5.0651234793803255,1
5.303304908059076,3.2983891616804732,-3.608,48.0,5.0651234793803255,1
0.0,3.186352633162641,-3.608,3.0,5.293304824724492,0
0.6931471805599453,3.186352633162641,-3.608,3.0,5.293304824724492,0
1.252762968495368,3.186352633162641,-3.608,3.0,5.293304824724492,0
1.791759469228055,3.186352633162641,-3.608,3.0,5.293304824724492,0
2.3978952727983707,3.186352633162641,-3.608,3.0,5.293304824724492,0
3.258096538021482,3.186352633162641,-3.608,3.0,5.293304824724492,0
3.9318256327243257,3.186352633162641,-3.608,3.0,5.293304824724492,0
4.61512051684126,3.186352633162641,-3.608,3.0,5.293304824724492,0
0.0,3.186352633162641,-3.608,6.0,5.293304824724492,0
0.6931471805599453,3.186352633162641,-3.608,6.0,5.293304824724492,0
1.252762968495368,3.186352633162641,-3.608,6.0,5.293304824724492,0
1.791759469228055,3.186352633162641,-3.608,6.0,5.293304824724492,0
2.3978952727983707,3.186352633162641,-3.608,6.0,5.293304824724492,0
3.258096538021482,3.186352633162641,-3.608,6.0,5.293304824724492,0
3.9318256327243257,3.186352633162641,-3.608,6.0,5.293304824724492,0
4.61512051684126,3.186352633162641,-3.608,6.0,5.293304824724492,0
0.0,3.186352633162641,-3.608,24.0,5.293304824724492,0
0.6931471805599453,3.186352633162641,-3.608,24.0,5.293304824724492,0
1.252762968495368,3.186352633162641,-3.608,24.0,5.293304824724492,0
1.791759469228055,3.186352633162641,-3.608,24.0,5.293304824724492,0
2.3978952727983707,3.186352633162641,-3.608,24.0,5.293304824724492,0
3.258096538021482,3.186352633162641,-3.608,24.0,5.293304824724492,0
3.9318256327243257,3.186352633162641,-3.608,24.0,5.293304824724492,1
4.61512051684126,3.186352633162641,-3.608,24.0,5.293304824724492,1
0.0,3.186352633162641,-3.608,48.0,5.293304824724492,0
0.6931471805599453,3.186352633162641,-3.608,48.0,5.293304824724492,0
1.252762968495368,3.186352633162641,-3.608,48.0,5.293304824724492,0
1.791759469228055,3.186352633162641,-3.608,48.0,5.293304824724492,0
2.3978952727983707,3.186352633162641,-3.608,48.0,5.293304824724492,0
3.258096538021482,3.186352633162641,-3.608,48.0,5.293304824724492,1
3.9318256327243257,3.186352633162641,-3.608,48.0,5.293304824724492,1
4.61512051684126,3.186352633162641,-3.608,48.0,5.293304824724492,1
0.0,3.186352633162641,-3.608,72.0,5.293304824724492,0
0.6931471805599453,3.186352633162641,-3.608,72.0,5.293304824724492,0
1.252762968495368,3.186352633162641,-3.608,72.0,5.293304824724492,0
1.791759469228055,3.186352633162641,-3.608,72.0,5.293304824724492,0
2.3978952727983707,3.186352633162641,-3.608,72.0,5.293304824724492,0
3.258096538021482,3.186352633162641,-3.608,72.0,5.293304824724492,1
3.9318256327243257,3.186352633162641,-3.608,72.0,5.293304824724492,1
4.61512051684126,3.186352633162641,-3.608,72.0,5.293304824724492,1
0.0,2.6602595372658615,-3.608,3.0,5.54907608489522,0
0.6931471805599453,2.6602595372658615,-3.608,3.0,5.54907608489522,0
1.252762968495368,2.6602595372658615,-3.608,3.0,5.54907608489522,0
1.791759469228055,2.6602595372658615,-3.608,3.0,5.54907608489522,0
2.3978952727983707,2.6602595372658615,-3.608,3.0,5.54907608489522,0
3.258096538021482,2.6602595372658615,-3.608,3.0,5.54907608489522,0
3.9318256327243257,2.6602595372658615,-3.608,3.0,5.54907608489522,0
4.61512051684126,2.6602595372658615,-3.608,3.0,5.54907608489522,0
0.0,2.6602595372658615,-3.608,6.0,5.54907608489522,0
0.6931471805599453,2.6602595372658615,-3.608,6.0,5.54907608489522,0
1.252762968495368,2.6602595372658615,-3.608,6.0,5.54907608489522,0
1.791759469228055,2.6602595372658615,-3.608,6.0,5.54907608489522,0
2.3978952727983707,2.6602595372658615,-3.608,6.0,5.54907608489522,0
3.258096538021482,2.6602595372658615,-3.608,6.0,5.54907608489522,0
3.9318256327243257,2.6602595372658615,-3.608,6.0,5.54907608489522,0
4.61512051684126,2.6602595372658615,-3.608,6.0,5.54907608489522,0
0.0,2.6602595372658615,-3.608,24.0,5.54907608489522,0
0.6931471805599453,2.6602595372658615,-3.608,24.0,5.54907608489522,0
1.252762968495368,2.6602595372658615,-3.608,24.0,5.54907608489522,0
1.791759469228055,2.6602595372658615,-3.608,24.0,5.54907608489522,0
2.3978952727983707,2.6602595372658615,-3.608,24.0,5.54907608489522,0
3.258096538021482,2.6602595372658615,-3.608,24.0,5.54907608489522,0
3.9318256327243257,2.6602595372658615,-3.608,24.0,5.54907608489522,1
4.61512051684126,2.6602595372658615,-3.608,24.0,5.54907608489522,1
0.0,2.6602595372658615,-3.608,48.0,5.54907608489522,0
0.6931471805599453,2.6602595372658615,-3.608,48.0,5.54907608489522,0
1.252762968495368,2.6602595372658615,-3.608,48.0,5.54907608489522,0
1.791759469228055,2.6602595372658615,-3.608,48.0,5.54907608489522,0
2.3978952727983707,2.6602595372658615,-3.608,48.0,5.54907608489522,0
3.258096538021482,2.6602595372658615,-3.608,48.0,5.54907608489522,1
3.9318256327243257,2.6602595372658615,-3.608,48.0,5.54907608489522,1
4.61512051684126,2.6602595372658615,-3.608,48.0,5.54907608489522,1
0.0,2.6602595372658615,-3.608,72.0,5.54907608489522,0
0.6931471805599453,2.6602595372658615,-3.608,72.0,5.54907608489522,0
1.252762968495368,2.6602595372658615,-3.608,72.0,5.54907608489522,0
1.791759469228055,2.6602595372658615,-3.608,72.0,5.54907608489522,0
2.3978952727983707,2.6602595372658615,-3.608,72.0,5.54907608489522,0
3.258096538021482,2.6602595372658615,-3.608,72.0,5.54907608489522,1
3.9318256327243257,2.6602595372658615,-3.608,72.0,5.54907608489522,1
4.61512051684126,2.6602595372658615,-3.608,72.0,5.54907608489522,1
0.0,3.186352633162641,-3.608,3.0,5.293304824724492,0
0.6931471805599453,3.186352633162641,-3.608,3.0,5.293304824724492,0
1.252762968495368,3.186352633162641,-3.608,3.0,5.293304824724492,0
1.791759469228055,3.186352633162641,-3.608,3.0,5.293304824724492,0
2.3978952727983707,3.186352633162641,-3.608,3.0,5.293304824724492,0
3.258096538021482,3.186352633162641,-3.608,3.0,5.293304824724492,0
3.9318256327243257,3.186352633162641,-3.608,3.0,5.293304824724492,0
4.61512051684126,3.186352633162641,-3.608,3.0,5.293304824724492,1
0.0,3.186352633162641,-3.608,6.0,5.293304824724492,0
0.6931471805599453,3.186352633162641,-3.608,6.0,5.293304824724492,0
1.252762968495368,3.186352633162641,-3.608,6.0,5.293304824724492,0
1.791759469228055,3.186352633162641,-3.608,6.0,5.293304824724492,0
2.3978952727983707,3.186352633162641,-3.608,6.0,5.293304824724492,0
3.258096538021482,3.186352633162641,-3.608,6.0,5.293304824724492,0
3.9318256327243257,3.186352633162641,-3.608,6.0,5.293304824724492,1
4.61512051684126,3.186352633162641,-3.608,6.0,5.293304824724492,1
0.0,3.186352633162641,-3.608,24.0,5.293304824724492,0
0.6931471805599453,3.186352633162641,-3.608,24.0,5.293304824724492,0
1.252762968495368,3.186352633162641,-3.608,24.0,5.293304824724492,0
1.791759469228055,3.186352633162641,-3.608,24.0,5.293304824724492,0
2.3978952727983707,3.186352633162641,-3.608,24.0,5.293304824724492,0
3.258096538021482,3.186352633162641,-3.608,24.0,5.293304824724492,0
3.9318256327243257,3.186352633162641,-3.608,24.0,5.293304824724492,1
4.61512051684126,3.186352633162641,-3.608,24.0,5.293304824724492,1
0.0,3.186352633162641,-3.608,48.0,5.293304824724492,0
0.6931471805599453,3.186352633162641,-3.608,48.0,5.293304824724492,0
1.252762968495368,3.186352633162641,-3.608,48.0,5.293304824724492,0
1.791759469228055,3.186352633162641,-3.608,48.0,5.293304824724492,0
2.3978952727983707,3.186352633162641,-3.608,48.0,5.293304824724492,0
3.258096538021482,3.186352633162641,-3.608,48.0,5.293304824724492,0
3.9318256327243257,3.186352633162641,-3.608,48.0,5.293304824724492,1
4.61512051684126,3.186352633162641,-3.608,48.0,5.293304824724492,1
0.0,3.186352633162641,-3.608,72.0,5.293304824724492,0
0.6931471805599453,3.186352633162641,-3.608,72.0,5.293304824724492,0
1.252762968495368,3.186352633162641,-3.608,72.0,5.293304824724492,0
1.791759469228055,3.186352633162641,-3.608,72.0,5.293304824724492,0
2.3978952727983707,3.186352633162641,-3.608,72.0,5.293304824724492,0
3.258096538021482,3.186352633162641,-3.608,72.0,5.293304824724492,0
3.9318256327243257,3.186352633162641,-3.608,72.0,5.293304824724492,1
4.61512051684126,3.186352633162641,-3.608,72.0,5.293304824724492,1
0.0,2.6602595372658615,-3.608,3.0,5.54907608489522,0
0.6931471805599453,2.6602595372658615,-3.608,3.0,5.54907608489522,0
1.252762968495368,2.6602595372658615,-3.608,3.0,5.54907608489522,0
1.791759469228055,2.6602595372658615,-3.608,3.0,5.54907608489522,0
2.3978952727983707,2.6602595372658615,-3.608,3.0,5.54907608489522,0
3.258096538021482,2.6602595372658615,-3.608,3.0,5.54907608489522,0
3.9318256327243257,2.6602595372658615,-3.608,3.0,5.54907608489522,0
4.61512051684126,2.6602595372658615,-3.608,3.0,5.54907608489522,1
0.0,2.6602595372658615,-3.608,6.0,5.54907608489522,0
0.6931471805599453,2.6602595372658615,-3.608,6.0,5.54907608489522,0
1.252762968495368,2.6602595372658615,-3.608,6.0,5.54907608489522,0
1.791759469228055,2.6602595372658615,-3.608,6.0,5.54907608489522,0
2.3978952727983707,2.6602595372658615,-3.608,6.0,5.54907608489522,0
3.258096538021482,2.6602595372658615,-3.608,6.0,5.54907608489522,0
3.9318256327243257,2.6602595372658615,-3.608,6.0,5.54907608489522,1
4.61512051684126,2.6602595372658615,-3.608,6.0,5.54907608489522,1
0.0,2.6602595372658615,-3.608,24.0,5.54907608489522,0
0.6931471805599453,2.6602595372658615,-3.608,24.0,5.54907608489522,0
1.252762968495368,2.6602595372658615,-3.608,24.0,5.54907608489522,0
1.791759469228055,2.6602595372658615,-3.608,24.0,5.54907608489522,0
2.3978952727983707,2.6602595372658615,-3.608,24.0,5.54907608489522,0
3.258096538021482,2.6602595372658615,-3.608,24.0,5.54907608489522,0
3.9318256327243257,2.6602595372658615,-3.608,24.0,5.54907608489522,1
4.61512051684126,2.6602595372658615,-3.608,24.0,5.54907608489522,1
0.0,2.6602595372658615,-3.608,48.0,5.54907608489522,0
0.6931471805599453,2.6602595372658615,-3.608,48.0,5.54907608489522,0
1.252762968495368,2.6602595372658615,-3.608,48.0,5.54907608489522,0
1.791759469228055,2.6602595372658615,-3.608,48.0,5.54907608489522,0
2.3978952727983707,2.6602595372658615,-3.608,48.0,5.54907608489522,0
3.258096538021482,2.6602595372658615,-3.608,48.0,5.54907608489522,0
3.9318256327243257,2.6602595372658615,-3.608,48.0,5.54907608489522,1
4.61512051684126,2.6602595372658615,-3.608,48.0,5.54907608489522,1
0.0,2.6602595372658615,-3.608,72.0,5.54907608489522,0
0.6931471805599453,2.6602595372658615,-3.608,72.0,5.54907608489522,0
1.252762968495368,2.6602595372658615,-3.608,72.0,5.54907608489522,0
1.791759469228055,2.6602595372658615,-3.608,72.0,5.54907608489522,0
2.3978952727983707,2.6602595372658615,-3.608,72.0,5.54907608489522,0
3.258096538021482,2.6602595372658615,-3.608,72.0,5.54907608489522,0
3.9318256327243257,2.6602595372658615,-3.608,72.0,5.54907608489522,1
4.61512051684126,2.6602595372658615,-3.608,72.0,5.54907608489522,1
0.0,3.984113115781718,-3.608,24.0,4.882801922586371,0
2.3978952727983707,3.984113115781718,-3.608,24.0,4.882801922586371,0
3.044522437723423,3.984113115781718,-3.608,24.0,4.882801922586371,0
3.4339872044851463,3.984113115781718,-3.608,24.0,4.882801922586371,0
3.713572066704308,3.984113115781718,-3.608,24.0,4.882801922586371,1
3.9318256327243257,3.984113115781718,-3.608,24.0,4.882801922586371,1
4.110873864173311,3.984113115781718,-3.608,24.0,4.882801922586371,1
7.0909098220799835,3.740886705760837,-3.608,24.0,5.332235584751498,1
6.398594934535208,3.740886705760837,-3.608,24.0,5.332235584751498,1
5.707110264748875,3.740886705760837,-3.608,24.0,5.332235584751498,1
5.017279836814924,3.740886705760837,-3.608,24.0,5.332235584751498,1
4.330733340286331,3.740886705760837,-3.608,24.0,5.332235584751498,1
3.6506582412937387,3.740886705760837,-3.608,24.0,5.332235584751498,0
2.9831534913471307,3.740886705760837,-3.608,24.0,5.332235584751498,0
2.339399066116762,3.740886705760837,-3.608,24.0,5.332235584751498,0
7.0909098220799835,3.740886705760837,-3.608,24.0,5.332235584751498,1
6.398594934535208,3.740886705760837,-3.608,24.0,5.332235584751498,1
5.707110264748875,3.740886705760837,-3.608,24.0,5.332235584751498,1
5.017279836814924,3.740886705760837,-3.608,24.0,5.332235584751498,1
4.330733340286331,3.740886705760837,-3.608,24.0,5.332235584751498,1
3.6506582412937387,3.740886705760837,-3.608,24.0,5.332235584751498,0
2.9831534913471307,3.740886705760837,-3.608,24.0,5.332235584751498,0
2.339399066116762,3.740886705760837,-3.608,24.0,5.332235584751498,0
0.0,4.8763127131361985,-11.59,6.0,2.1400661634962708,0
4.61512051684126,4.8763127131361985,-11.59,6.0,2.1400661634962708,0
6.2166061010848646,4.8763127131361985,-11.59,6.0,2.1400661634962708,0
6.90875477931522,4.8763127131361985,-11.59,6.0,2.1400661634962708,1
0.0,4.8763127131361985,-11.59,12.0,2.1400661634962708,0
4.61512051684126,4.8763127131361985,-11.59,12.0,2.1400661634962708,1
6.2166061010848646,4.8763127131361985,-11.59,12.0,2.1400661634962708,1
6.90875477931522,4.8763127131361985,-11.59,12.0,2.1400661634962708,1
0.0,4.8763127131361985,-11.59,24.0,2.1400661634962708,0
4.61512051684126,4.8763127131361985,-11.59,24.0,2.1400661634962708,0
6.2166061010848646,4.8763127131361985,-11.59,24.0,2.1400661634962708,0
6.90875477931522,4.8763127131361985,-11.59,24.0,2.1400661634962708,1
4.61512051684126,3.6790825863872003,-11.59,24.0,6.55250788703459,0
5.303304908059076,3.6790825863872003,-11.59,24.0,6.55250788703459,0
5.993961427306569,3.6790825863872003,-11.59,24.0,6.55250788703459,0
0.0,2.4591774041834067,-3.608,24.0,4.984291318756654,0
2.3978952727983707,2.4591774041834067,-3.608,24.0,4.984291318756654,0
3.044522437723423,2.4591774041834067,-3.608,24.0,4.984291318756654,0
3.4339872044851463,2.4591774041834067,-3.608,24.0,4.984291318756654,0
3.4339872044851463,2.4591774041834067,-3.608,48.0,4.984291318756654,0
3.713572066704308,2.4591774041834067,-3.608,48.0,4.984291318756654,0
3.9318256327243257,2.4591774041834067,-3.608,48.0,4.984291318756654,0
4.110873864173311,2.4591774041834067,-3.608,48.0,4.984291318756654,0
0.0,2.4591774041834067,-3.608,24.0,4.984291318756654,0
2.3978952727983707,2.4591774041834067,-3.608,24.0,4.984291318756654,0
3.044522437723423,2.4591774041834067,-3.608,24.0,4.984291318756654,0
3.4339872044851463,2.4591774041834067,-3.608,24.0,4.984291318756654,0
3.4339872044851463,2.4591774041834067,-3.608,48.0,4.984291318756654,0
3.713572066704308,2.4591774041834067,-3.608,48.0,4.984291318756654,1
3.9318256327243257,2.4591774041834067,-3.608,48.0,4.984291318756654,1
4.110873864173311,2.4591774041834067,-3.608,48.0,4.984291318756654,1
0.0,2.4591774041834067,-3.608,24.0,4.984291318756654,0
2.3978952727983707,2.4591774041834067,-3.608,24.0,4.984291318756654,0
3.044522437723423,2.4591774041834067,-3.608,24.0,4.984291318756654,0
3.4339872044851463,2.4591774041834067,-3.608,24.0,4.984291318756654,0
3.4339872044851463,2.4591774041834067,-3.608,48.0,4.984291318756654,1
3.713572066704308,2.4591774041834067,-3.608,48.0,4.984291318756654,1
3.9318256327243257,2.4591774041834067,-3.608,48.0,4.984291318756654,1
4.110873864173311,2.4591774041834067,-3.608,48.0,4.984291318756654,1
0.0,4.326179856131793,-9.779,24.0,6.088659313599084,0
2.3978952727983707,4.326179856131793,-9.779,24.0,6.088659313599084,0
3.4339872044851463,4.326179856131793,-9.779,24.0,6.088659313599084,0
3.9318256327243257,4.326179856131793,-9.779,24.0,6.088659313599084,0
4.2626798770413155,4.326179856131793,-9.779,24.0,6.088659313599084,0
4.51085950651685,4.326179856131793,-9.779,24.0,6.088659313599084,0
0.0,4.449072125578841,-11.59,24.0,6.9503069767029295,0
2.3978952727983707,4.449072125578841,-11.59,24.0,6.9503069767029295,0
3.4339872044851463,4.449072125578841,-11.59,24.0,6.9503069767029295,0
3.9318256327243257,4.449072125578841,-11.59,24.0,6.9503069767029295,0
4.2626798770413155,4.449072125578841,-11.59,24.0,6.9503069767029295,0
4.51085950651685,4.449072125578841,-11.59,24.0,6.9503069767029295,0
0.0,4.613669446032207,-11.59,24.0,2.7459880404426023,0
1.0986122886681098,4.613669446032207,-11.59,24.0,2.7459880404426023,0
2.1972245773362196,4.613669446032207,-11.59,24.0,2.7459880404426023,0
3.4657359027997265,4.613669446032207,-11.59,24.0,2.7459880404426023,0
4.836281906951478,4.613669446032207,-11.59,24.0,2.7459880404426023,0
6.2166061010848646,4.613669446032207,-11.59,24.0,2.7459880404426023,0
0.0,4.613669446032207,-11.59,24.0,2.7459880404426023,0
1.0986122886681098,4.613669446032207,-11.59,24.0,2.7459880404426023,0
2.1972245773362196,4.613669446032207,-11.59,24.0,2.7459880404426023,0
3.4657359027997265,4.613669446032207,-11.59,24.0,2.7459880404426023,0
4.836281906951478,4.613669446032207,-11.59,24.0,2.7459880404426023,0
6.2166061010848646,4.613669446032207,-11.59,24.0,2.7459880404426023,0
0.0,4.613669446032207,-11.59,24.0,2.7459880404426023,0
1.0986122886681098,4.613669446032207,-11.59,24.0,2.7459880404426023,0
2.1972245773362196,4.613669446032207,-11.59,24.0,2.7459880404426023,0
3.4657359027997265,4.613669446032207,-11.59,24.0,2.7459880404426023,0
4.836281906951478,4.613669446032207,-11.59,24.0,2.7459880404426023,0
6.2166061010848646,4.613669446032207,-11.59,24.0,2.7459880404426023,0
0.0,4.613669446032207,-11.59,24.0,2.7459880404426023,0
1.0986122886681098,4.613669446032207,-11.59,24.0,2.7459880404426023,0
2.1972245773362196,4.613669446032207,-11.59,24.0,2.7459880404426023,0
3.4657359027997265,4.613669446032207,-11.59,24.0,2.7459880404426023,0
4.836281906951478,4.613669446032207,-11.59,24.0,2.7459880404426023,0
6.2166061010848646,4.613669446032207,-11.59,24.0,2.7459880404426023,0
0.0,4.613669446032207,-11.59,24.0,2.7459880404426023,0
1.0986122886681098,4.613669446032207,-11.59,24.0,2.7459880404426023,0
2.1972245773362196,4.613669446032207,-11.59,24.0,2.7459880404426023,0
3.4657359027997265,4.613669446032207,-11.59,24.0,2.7459880404426023,0
4.836281906951478,4.613669446032207,-11.59,24.0,2.7459880404426023,0
6.2166061010848646,4.613669446032207,-11.59,24.0,2.7459880404426023,0
0.0,4.613669446032207,-11.59,24.0,2.7459880404426023,0
1.0986122886681098,4.613669446032207,-11.59,24.0,2.7459880404426023,0
2.1972245773362196,4.613669446032207,-11.59,24.0,2.7459880404426023,0
3.4657359027997265,4.613669446032207,-11.59,24.0,2.7459880404426023,0
4.836281906951478,4.613669446032207,-11.59,24.0,2.7459880404426023,0
6.2166061010848646,4.613669446032207,-11.59,24.0,2.7459880404426023,0
0.0,4.613669446032207,-11.59,24.0,2.7459880404426023,0
1.0986122886681098,4.613669446032207,-11.59,24.0,2.7459880404426023,0
2.1972245773362196,4.613669446032207,-11.59,24.0,2.7459880404426023,0
3.4657359027997265,4.613669446032207,-11.59,24.0,2.7459880404426023,0
4.836281906951478,4.613669446032207,-11.59,24.0,2.7459880404426023,0
6.2166061010848646,4.613669446032207,-11.59,24.0,2.7459880404426023,0
0.0,4.613669446032207,-11.59,24.0,2.7459880404426023,0
1.0986122886681098,4.613669446032207,-11.59,24.0,2.7459880404426023,0
2.1972245773362196,4.613669446032207,-11.59,24.0,2.7459880404426023,0
3.4657359027997265,4.613669446032207,-11.59,24.0,2.7459880404426023,0
4.836281906951478,4.613669446032207,-11.59,24.0,2.7459880404426023,0
